def.event_author_id,def.event_object_creator,a.native_author,b.native_creator,time.datetime,def.d_release,time.Year,time.Month,time.Day,def.event_url,def.row_type,weight,deo.Event_object_native_name
1261,1269,robert.elves,Frank,04-22-2008 19:09:03,3,2008,4,22,f4965dcc-c0a8-0169-2a8c-eeea8b08eb37,1,0.012918294892332,"cleanup of use ""cf_"""
1265,1265,steffen.pingel,steffen.pingel,04-22-2008 22:55:04,3,2008,4,22,f4910e17-c0a8-0169-2a8c-eeea2e0ca5e3,1,0.00209417489175197,handle error when the number of search result is exceeded on the server
1265,1264,steffen.pingel,ekuleshov,04-22-2008 22:55:04,3,2008,4,22,f4910e17-c0a8-0169-2a8c-eeea2e0ca5e3,1,0.00209439982293272,handle error when the number of search result is exceeded on the server
1266,1548,eclipse-bugs,hugh.bragg,04-23-2008 08:50:42,3,2008,4,23,f49283f6-c0a8-0169-2a8c-eeeaace95398,0,0.00233828332531429,[context] java files not interesting in the resource Navigator
1266,1260,eclipse-bugs,mik.kersten,04-23-2008 08:50:42,3,2008,4,23,f49283f6-c0a8-0169-2a8c-eeeaace95398,1,0.00234002015133468,[context] java files not interesting in the resource Navigator
1264,1264,ekuleshov,ekuleshov,04-23-2008 18:19:47,3,2008,4,23,f492a6a6-c0a8-0169-2a8c-eeeaec93e52e,1,0.00248698192043795,[api] Generalize screen capture UI and other common facilities for cross-project use
1264,1486,ekuleshov,slewis,04-23-2008 18:19:47,3,2008,4,23,f492a6a6-c0a8-0169-2a8c-eeeaec93e52e,1,0.00248726446958878,[api] Generalize screen capture UI and other common facilities for cross-project use
1264,1260,ekuleshov,mik.kersten,04-23-2008 18:19:47,3,2008,4,23,f492a6a6-c0a8-0169-2a8c-eeeaec93e52e,1,0.00253130710132964,[api] Generalize screen capture UI and other common facilities for cross-project use
1264,1265,ekuleshov,steffen.pingel,04-23-2008 18:31:31,3,2008,4,23,f488d37d-c0a8-0169-2a8c-eeeafe00feab,1,0.0116157505479823,[api] remove coupling from to ..mylyn.team.ui to org.eclipse.team.cvs
1264,1265,ekuleshov,steffen.pingel,04-23-2008 18:39:19,3,2008,4,23,f490b5e1-c0a8-0169-2a8c-eeea445202cb,1,0.0108490300536204,[sandbox] support Task highlighters without requiring a task to first be activated
1367,1367,hbershadskaya,hbershadskaya,04-23-2008 22:21:45,3,2008,4,23,f4963b68-c0a8-0169-2a8c-eeeaeab5a4b2,1,0.99,XPlanner Connector:  Need to fix all compiler warnings
1261,1261,robert.elves,robert.elves,04-24-2008 15:13:10,3,2008,4,24,f4958790-c0a8-0169-2a8c-eeea85f49588,1,0.00794495456783416,[api] implement task list modification rule mechanism
1269,1265,Frank,steffen.pingel,04-24-2008 16:16:07,3,2008,4,24,f495f9d5-c0a8-0169-2a8c-eeea624c9fbd,1,0.0137766009147866,support custom attributes in the new bugzilla task editor
1265,1367,steffen.pingel,hbershadskaya,04-24-2008 18:00:19,3,2008,4,24,f4963b68-c0a8-0169-2a8c-eeeaeab5a4b2,0,0.00828372125359028,XPlanner Connector:  Need to fix all compiler warnings
1265,1367,steffen.pingel,hbershadskaya,04-24-2008 18:00:19,3,2008,4,24,f4963b68-c0a8-0169-2a8c-eeeaeab5a4b2,1,0.0288322338698143,XPlanner Connector:  Need to fix all compiler warnings
1261,1261,robert.elves,robert.elves,04-24-2008 20:53:24,3,2008,4,24,f496692c-c0a8-0169-2a8c-eeead85d51fd,0,0.99,[api] add repository url refactoring listener interface
1391,1391,daveroth,daveroth,04-25-2008 11:31:34,3,2008,4,25,f4966e1f-c0a8-0169-2a8c-eeeabb7b1003,0,0.99,"Unhandled exception when committing with Subclipse and ""Show Change Sets"" on."
1448,1448,will.horn,will.horn,04-25-2008 13:02:43,3,2008,4,25,f4966faa-c0a8-0169-2a8c-eeea93e0dcae,0,0.99,local task editor is missing vertical scroll bar when very small
1447,1448,lothar,will.horn,04-25-2008 14:39:44,3,2008,4,25,f4966faa-c0a8-0169-2a8c-eeea93e0dcae,0,0.100005101910669,local task editor is missing vertical scroll bar when very small
1269,1265,Frank,steffen.pingel,04-25-2008 18:16:13,3,2008,4,25,f4964830-c0a8-0169-2a8c-eeeac1a4ac48,0,0.00796472806842038,remove from category is enabled in queries and for subtasks
1269,1269,Frank,Frank,04-25-2008 18:16:15,3,2008,4,25,f4964830-c0a8-0169-2a8c-eeeac1a4ac48,1,0.99,remove from category is enabled in queries and for subtasks
1265,1260,steffen.pingel,mik.kersten,04-26-2008 00:17:20,3,2008,4,26,f48c20d8-c0a8-0169-2a8c-eeea12918c7a,0,0.00172774869109948,[api] provide mechanism for reporting task submission status
1265,1261,steffen.pingel,robert.elves,04-26-2008 00:17:20,3,2008,4,26,f48c20d8-c0a8-0169-2a8c-eeea12918c7a,1,0.00173188382957422,[api] provide mechanism for reporting task submission status
1265,1269,steffen.pingel,Frank,04-26-2008 00:17:20,3,2008,4,26,f48c20d8-c0a8-0169-2a8c-eeea12918c7a,1,0.00217131892518873,[api] provide mechanism for reporting task submission status
1265,1260,steffen.pingel,mik.kersten,04-26-2008 00:17:20,3,2008,4,26,f48c20d8-c0a8-0169-2a8c-eeea12918c7a,1,0.0033639238886045,[api] provide mechanism for reporting task submission status
1265,1260,steffen.pingel,mik.kersten,04-26-2008 00:39:30,3,2008,4,26,f488eec1-c0a8-0169-2a8c-eeeae8111815,1,0.00149275258989981,[api] TaskDataManager methods fail silently
1265,1262,steffen.pingel,wmitsuda,04-26-2008 01:13:21,3,2008,4,26,f4874221-c0a8-0169-2a8c-eeea7133d8ce,0,0.0011315785963648,recognize comment#number link on bug editor
1265,1264,steffen.pingel,ekuleshov,04-26-2008 01:13:21,3,2008,4,26,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.00119055758848115,recognize comment#number link on bug editor
1265,1261,steffen.pingel,robert.elves,04-26-2008 01:13:21,3,2008,4,26,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.00119146601183954,recognize comment#number link on bug editor
1269,1260,Frank,mik.kersten,04-26-2008 10:45:17,3,2008,4,26,f48c20d8-c0a8-0169-2a8c-eeea12918c7a,1,0.00335181357264208,[api] provide mechanism for reporting task submission status
1269,1265,Frank,steffen.pingel,04-26-2008 10:45:17,3,2008,4,26,f48c20d8-c0a8-0169-2a8c-eeea12918c7a,1,0.0395053007811473,[api] provide mechanism for reporting task submission status
1265,1265,steffen.pingel,steffen.pingel,04-26-2008 16:09:11,3,2008,4,26,f48c20d8-c0a8-0169-2a8c-eeea12918c7a,1,0.0320860843158321,[api] provide mechanism for reporting task submission status
1269,1381,Frank,bmuskalla,04-26-2008 16:41:43,3,2008,4,26,f495384f-c0a8-0169-2a8c-eeea7f4405d2,0,0.00539848328387521,support filtering of completed tasks in search view menu
1269,1265,Frank,steffen.pingel,04-26-2008 16:41:43,3,2008,4,26,f495384f-c0a8-0169-2a8c-eeea7f4405d2,1,0.00541898627718243,support filtering of completed tasks in search view menu
1269,1269,Frank,Frank,04-26-2008 16:41:48,3,2008,4,26,f495384f-c0a8-0169-2a8c-eeea7f4405d2,1,0.99,support filtering of completed tasks in search view menu
1305,1305,nickboldt,nickboldt,04-27-2008 15:09:19,3,2008,4,27,f4967245-c0a8-0169-2a8c-eeeaf551e154,0,0.99,URL Links in Task editor include parens and other punctuation
1267,1260,shawn.minto,mik.kersten,04-28-2008 11:18:26,3,2008,4,28,f49471b4-c0a8-0169-2a8c-eeea1fca81c0,1,0.00337383260494028,[api] unable to save task data for messages with an id that is not compatible with the filesystem
1267,1265,shawn.minto,steffen.pingel,04-28-2008 11:18:26,3,2008,4,28,f49471b4-c0a8-0169-2a8c-eeea1fca81c0,1,0.00337414611445217,[api] unable to save task data for messages with an id that is not compatible with the filesystem
1265,1264,steffen.pingel,ekuleshov,04-28-2008 19:02:45,3,2008,4,28,f48e9279-c0a8-0169-2a8c-eeea912bdcfc,0,0.00177952529773129,"[api] improve API for non-local tasks with locally controlled attributes, e.g. completion, ownership"
1265,1260,steffen.pingel,mik.kersten,04-28-2008 19:02:45,3,2008,4,28,f48e9279-c0a8-0169-2a8c-eeea912bdcfc,1,0.00184505400483491,"[api] improve API for non-local tasks with locally controlled attributes, e.g. completion, ownership"
1265,1264,steffen.pingel,ekuleshov,04-28-2008 19:02:45,3,2008,4,28,f48e9279-c0a8-0169-2a8c-eeea912bdcfc,1,0.00184507002631091,"[api] improve API for non-local tasks with locally controlled attributes, e.g. completion, ownership"
1265,1265,steffen.pingel,steffen.pingel,04-28-2008 19:03:00,3,2008,4,28,f48e9279-c0a8-0169-2a8c-eeea912bdcfc,1,0.99,"[api] improve API for non-local tasks with locally controlled attributes, e.g. completion, ownership"
1265,1269,steffen.pingel,Frank,04-28-2008 20:46:34,3,2008,4,28,f495384f-c0a8-0169-2a8c-eeea7f4405d2,1,0.0177096583817983,support filtering of completed tasks in search view menu
1265,1262,steffen.pingel,wmitsuda,04-29-2008 00:48:53,3,2008,4,29,f4883d34-c0a8-0169-2a8c-eeea0b638cac,1,0.00361916955402271,change double clicking on category or query to expand instead of opening
1265,1277,steffen.pingel,jakub.jurkiewicz,04-29-2008 02:41:28,3,2008,4,29,f494a122-c0a8-0169-2a8c-eeea820b9b5e,0,0.00346584186859067,do not focus on the summary field when moving between editors
1265,1269,steffen.pingel,Frank,04-29-2008 02:41:28,3,2008,4,29,f494a122-c0a8-0169-2a8c-eeea820b9b5e,1,0.0037128945160021,do not focus on the summary field when moving between editors
1265,1265,steffen.pingel,steffen.pingel,04-29-2008 02:41:31,3,2008,4,29,f494a122-c0a8-0169-2a8c-eeea820b9b5e,1,0.99,do not focus on the summary field when moving between editors
1265,1265,steffen.pingel,steffen.pingel,04-29-2008 03:02:33,3,2008,4,29,f487800d-c0a8-0169-2a8c-eeea363e7658,1,0.00476827500431833,[api] AbstractTaskContainer classes should store children in ConcurrentHashMap
1265,1261,steffen.pingel,robert.elves,04-29-2008 03:02:33,3,2008,4,29,f487800d-c0a8-0169-2a8c-eeea363e7658,1,0.00537971977993973,[api] AbstractTaskContainer classes should store children in ConcurrentHashMap
1265,1264,steffen.pingel,ekuleshov,04-29-2008 03:35:06,3,2008,4,29,f49495c1-c0a8-0169-2a8c-eeea94f5d357,0,0.00340774072266375,task searches wipes out results of the previous task searches
1265,1260,steffen.pingel,mik.kersten,04-29-2008 03:35:06,3,2008,4,29,f49495c1-c0a8-0169-2a8c-eeea94f5d357,1,0.00345092306315996,task searches wipes out results of the previous task searches
1265,1265,steffen.pingel,steffen.pingel,04-29-2008 03:35:09,3,2008,4,29,f49495c1-c0a8-0169-2a8c-eeea94f5d357,1,0.99,task searches wipes out results of the previous task searches
1265,1391,steffen.pingel,daveroth,04-29-2008 04:04:47,3,2008,4,29,f4966e1f-c0a8-0169-2a8c-eeeabb7b1003,0,0.0135807707933169,"Unhandled exception when committing with Subclipse and ""Show Change Sets"" on."
1265,1265,steffen.pingel,steffen.pingel,04-29-2008 04:04:50,3,2008,4,29,f4966e1f-c0a8-0169-2a8c-eeeabb7b1003,1,0.99,"Unhandled exception when committing with Subclipse and ""Show Change Sets"" on."
1260,1264,mik.kersten,ekuleshov,04-29-2008 04:11:58,3,2008,4,29,f487800d-c0a8-0169-2a8c-eeea363e7658,1,0.00117312165627145,[api] AbstractTaskContainer classes should store children in ConcurrentHashMap
1260,1265,mik.kersten,steffen.pingel,04-29-2008 04:11:58,3,2008,4,29,f487800d-c0a8-0169-2a8c-eeea363e7658,1,0.00476446336672598,[api] AbstractTaskContainer classes should store children in ConcurrentHashMap
1260,1261,mik.kersten,robert.elves,04-29-2008 04:11:58,3,2008,4,29,f487800d-c0a8-0169-2a8c-eeea363e7658,1,0.0053741683612783,[api] AbstractTaskContainer classes should store children in ConcurrentHashMap
1260,1260,mik.kersten,mik.kersten,04-29-2008 04:19:48,3,2008,4,29,f48e9279-c0a8-0169-2a8c-eeea912bdcfc,1,0.00184327182116784,"[api] improve API for non-local tasks with locally controlled attributes, e.g. completion, ownership"
1260,1264,mik.kersten,ekuleshov,04-29-2008 04:19:48,3,2008,4,29,f48e9279-c0a8-0169-2a8c-eeea912bdcfc,1,0.00184328779626165,"[api] improve API for non-local tasks with locally controlled attributes, e.g. completion, ownership"
1260,1265,mik.kersten,steffen.pingel,04-29-2008 04:19:48,3,2008,4,29,f48e9279-c0a8-0169-2a8c-eeea912bdcfc,1,0.0419100419100629,"[api] improve API for non-local tasks with locally controlled attributes, e.g. completion, ownership"
1260,1260,mik.kersten,mik.kersten,04-29-2008 04:32:13,3,2008,4,29,f493d140-c0a8-0169-2a8c-eeea6467ac8a,1,0.00335160227687439,2nd level sorting in Task List
1260,1261,mik.kersten,robert.elves,04-29-2008 04:32:13,3,2008,4,29,f493d140-c0a8-0169-2a8c-eeea6467ac8a,1,0.00498123059372361,2nd level sorting in Task List
1269,1261,Frank,robert.elves,04-29-2008 14:08:46,3,2008,4,29,f4884eaa-c0a8-0169-2a8c-eeea0a300c7c,0,0.00138300128077535,add support for Bugzilla flags
1269,1260,Frank,mik.kersten,04-29-2008 14:08:46,3,2008,4,29,f4884eaa-c0a8-0169-2a8c-eeea0a300c7c,1,0.00138474676200109,add support for Bugzilla flags
1269,1261,Frank,robert.elves,04-29-2008 14:08:46,3,2008,4,29,f4884eaa-c0a8-0169-2a8c-eeea0a300c7c,1,0.00138704581068991,add support for Bugzilla flags
1269,1301,Frank,krzysztof_daniel,04-29-2008 14:08:46,3,2008,4,29,f4884eaa-c0a8-0169-2a8c-eeea0a300c7c,1,0.00206636909571054,add support for Bugzilla flags
1469,1469,irbull,irbull,04-29-2008 15:03:41,3,2008,4,29,f4969a80-c0a8-0169-2a8c-eeeabe9ca12d,0,0.99,[website] remove the Mylyn Zest website
1265,1265,steffen.pingel,steffen.pingel,04-29-2008 17:38:01,3,2008,4,29,f4969b06-c0a8-0169-2a8c-eeeab4ddf2cb,0,0.99,[api] manage task list structure internally
1265,1265,steffen.pingel,steffen.pingel,04-30-2008 00:31:16,3,2008,4,30,f496b100-c0a8-0169-2a8c-eeea17423cbe,0,0.99,[api] add method for generating replies
1265,1265,steffen.pingel,steffen.pingel,04-30-2008 00:40:11,3,2008,4,30,f496b100-c0a8-0169-2a8c-eeea17423cbe,1,0.99,[api] add method for generating replies
1267,1265,shawn.minto,steffen.pingel,04-30-2008 11:29:38,3,2008,4,30,f48fd266-c0a8-0169-2a8c-eeea71ec10b5,1,0.00584959694764972,[context] editors from second window not restored upon activation
1267,1260,shawn.minto,mik.kersten,04-30-2008 11:29:38,3,2008,4,30,f48fd266-c0a8-0169-2a8c-eeea71ec10b5,1,0.00589108323874816,[context] editors from second window not restored upon activation
1267,1267,shawn.minto,shawn.minto,04-30-2008 11:57:21,3,2008,4,30,f496b2b5-c0a8-0169-2a8c-eeeac01a394e,0,0.99,"TasksUiUtil.openUrl doesn't accept a null URL"
1261,1269,robert.elves,Frank,04-30-2008 11:57:39,3,2008,4,30,f4884eaa-c0a8-0169-2a8c-eeea0a300c7c,1,0.0273631046447277,add support for Bugzilla flags
1267,1267,shawn.minto,shawn.minto,04-30-2008 12:39:09,3,2008,4,30,f496b2b5-c0a8-0169-2a8c-eeeac01a394e,1,0.99,"TasksUiUtil.openUrl doesn't accept a null URL"
1265,1267,steffen.pingel,shawn.minto,04-30-2008 14:52:29,3,2008,4,30,f496b2b5-c0a8-0169-2a8c-eeeac01a394e,0,0.0746240577829965,"TasksUiUtil.openUrl doesn't accept a null URL"
1265,1267,steffen.pingel,shawn.minto,04-30-2008 14:52:29,3,2008,4,30,f496b2b5-c0a8-0169-2a8c-eeeac01a394e,1,0.0855229741325546,"TasksUiUtil.openUrl doesn't accept a null URL"
1260,1260,mik.kersten,mik.kersten,04-30-2008 19:41:22,3,2008,4,30,f48fd266-c0a8-0169-2a8c-eeea71ec10b5,1,0.00584042845443509,[context] editors from second window not restored upon activation
1260,1264,mik.kersten,ekuleshov,04-30-2008 19:57:45,3,2008,4,30,f49372ff-c0a8-0169-2a8c-eeea5e3d4537,0,0.00280959901934147,[api] review plug-in and feature dependencies
1260,1264,mik.kersten,ekuleshov,04-30-2008 19:57:45,3,2008,4,30,f49372ff-c0a8-0169-2a8c-eeea5e3d4537,1,0.00280970085473918,[api] review plug-in and feature dependencies
1260,1265,mik.kersten,steffen.pingel,04-30-2008 19:57:45,3,2008,4,30,f49372ff-c0a8-0169-2a8c-eeea5e3d4537,1,0.00337571497403128,[api] review plug-in and feature dependencies
1265,1469,steffen.pingel,irbull,05-01-2008 04:18:27,3,2008,5,1,f4969a80-c0a8-0169-2a8c-eeeabe9ca12d,0,0.0209409524600216,[website] remove the Mylyn Zest website
1265,1469,steffen.pingel,irbull,05-01-2008 04:18:27,3,2008,5,1,f4969a80-c0a8-0169-2a8c-eeeabe9ca12d,1,0.0214660160451795,[website] remove the Mylyn Zest website
1269,1262,Frank,wmitsuda,05-01-2008 12:27:39,3,2008,5,1,f4874221-c0a8-0169-2a8c-eeea7133d8ce,0,0.00112580276959226,recognize comment#number link on bug editor
1269,1264,Frank,ekuleshov,05-01-2008 12:27:39,3,2008,5,1,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.0011838362410755,recognize comment#number link on bug editor
1269,1261,Frank,robert.elves,05-01-2008 12:27:39,3,2008,5,1,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.00118472850566769,recognize comment#number link on bug editor
1269,1265,Frank,steffen.pingel,05-01-2008 12:27:39,3,2008,5,1,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.0111560361624164,recognize comment#number link on bug editor
1269,1269,Frank,Frank,05-01-2008 12:32:20,3,2008,5,1,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.442741459544958,recognize comment#number link on bug editor
1261,1261,robert.elves,robert.elves,05-01-2008 12:35:50,3,2008,5,1,f496b49d-c0a8-0169-2a8c-eeea57a83851,0,0.99,fix reopen of search page not revealing previous repository search
1265,1261,steffen.pingel,robert.elves,05-01-2008 14:28:29,3,2008,5,1,f496b49d-c0a8-0169-2a8c-eeea57a83851,0,0.0931313659699761,fix reopen of search page not revealing previous repository search
1269,1261,Frank,robert.elves,05-01-2008 14:53:48,3,2008,5,1,f496b49d-c0a8-0169-2a8c-eeea57a83851,0,0.0842743965451161,fix reopen of search page not revealing previous repository search
1269,1265,Frank,steffen.pingel,05-01-2008 14:53:48,3,2008,5,1,f496b49d-c0a8-0169-2a8c-eeea57a83851,1,0.194154973786802,fix reopen of search page not revealing previous repository search
1269,1269,Frank,Frank,05-01-2008 15:01:10,3,2008,5,1,f496b49d-c0a8-0169-2a8c-eeea57a83851,1,0.350017856687341,fix reopen of search page not revealing previous repository search
1265,1265,steffen.pingel,steffen.pingel,05-01-2008 16:00:13,3,2008,5,1,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.0110088378000104,recognize comment#number link on bug editor
1265,1269,steffen.pingel,Frank,05-01-2008 16:00:13,3,2008,5,1,f4874221-c0a8-0169-2a8c-eeea7133d8ce,1,0.0678336822729256,recognize comment#number link on bug editor
1265,1265,steffen.pingel,steffen.pingel,05-01-2008 16:37:15,3,2008,5,1,f496b49d-c0a8-0169-2a8c-eeea57a83851,1,0.0871646397262368,fix reopen of search page not revealing previous repository search
1265,1269,steffen.pingel,Frank,05-01-2008 16:37:15,3,2008,5,1,f496b49d-c0a8-0169-2a8c-eeea57a83851,1,0.0970774868934011,fix reopen of search page not revealing previous repository search
1269,1262,Frank,wmitsuda,05-01-2008 17:02:01,3,2008,5,1,f4880e04-c0a8-0169-2a8c-eeeacb294574,0,0.00126377017575979,[hyperlinking] Bug hyperlink is getting 1 extra character
1269,1261,Frank,robert.elves,05-01-2008 17:02:01,3,2008,5,1,f4880e04-c0a8-0169-2a8c-eeeacb294574,1,0.00126383814037928,[hyperlinking] Bug hyperlink is getting 1 extra character
1269,1262,Frank,wmitsuda,05-01-2008 17:02:01,3,2008,5,1,f4880e04-c0a8-0169-2a8c-eeeacb294574,1,0.00192359610902791,[hyperlinking] Bug hyperlink is getting 1 extra character
1269,1356,Frank,daniel_megert,05-01-2008 17:02:01,3,2008,5,1,f4880e04-c0a8-0169-2a8c-eeeacb294574,1,0.00192568741182244,[hyperlinking] Bug hyperlink is getting 1 extra character
1269,1260,Frank,mik.kersten,05-01-2008 17:02:01,3,2008,5,1,f4880e04-c0a8-0169-2a8c-eeeacb294574,1,0.00206233888606779,[hyperlinking] Bug hyperlink is getting 1 extra character
1269,1269,Frank,Frank,05-01-2008 17:02:05,3,2008,5,1,f4880e04-c0a8-0169-2a8c-eeeacb294574,1,0.99,[hyperlinking] Bug hyperlink is getting 1 extra character
1265,1265,steffen.pingel,steffen.pingel,05-02-2008 02:55:32,3,2008,5,2,f4919e7c-c0a8-0169-2a8c-eeea65f99d42,1,0.00210613033451096,[api] supporting attaching of files for remote tasks
1265,1264,steffen.pingel,ekuleshov,05-02-2008 02:55:32,3,2008,5,2,f4919e7c-c0a8-0169-2a8c-eeea65f99d42,1,0.0021062018283663,[api] supporting attaching of files for remote tasks
1265,1260,steffen.pingel,mik.kersten,05-02-2008 02:55:32,3,2008,5,2,f4919e7c-c0a8-0169-2a8c-eeea65f99d42,1,0.00273213925707136,[api] supporting attaching of files for remote tasks
1265,1265,steffen.pingel,steffen.pingel,05-02-2008 14:34:50,3,2008,5,2,f496b501-c0a8-0169-2a8c-eeea7847ee08,0,0.99,NPE in screenshot page
1269,1265,Frank,steffen.pingel,05-02-2008 16:40:08,3,2008,5,2,f487907a-c0a8-0169-2a8c-eeeaa346b8f4,0,0.00118598685923675,Update attributes in query dialog should preserve selection
1269,1519,Frank,eclipse.bugzilla,05-02-2008 16:40:08,3,2008,5,2,f487907a-c0a8-0169-2a8c-eeeaa346b8f4,1,0.00127067896549838,Update attributes in query dialog should preserve selection
1269,1265,Frank,steffen.pingel,05-02-2008 16:40:08,3,2008,5,2,f487907a-c0a8-0169-2a8c-eeeaa346b8f4,1,0.00127068629220722,Update attributes in query dialog should preserve selection
1269,1269,Frank,Frank,05-02-2008 16:40:10,3,2008,5,2,f487907a-c0a8-0169-2a8c-eeeaa346b8f4,1,0.99,Update attributes in query dialog should preserve selection
1265,1265,steffen.pingel,steffen.pingel,05-02-2008 17:24:56,3,2008,5,2,f487907a-c0a8-0169-2a8c-eeeaa346b8f4,1,0.00127064024071401,Update attributes in query dialog should preserve selection
1265,1269,steffen.pingel,Frank,05-02-2008 17:24:56,3,2008,5,2,f487907a-c0a8-0169-2a8c-eeeaa346b8f4,1,0.147580486514986,Update attributes in query dialog should preserve selection
1261,1261,robert.elves,robert.elves,05-02-2008 22:07:40,3,2008,5,2,f496692c-c0a8-0169-2a8c-eeead85d51fd,1,0.99,[api] add repository url refactoring listener interface
1486,1486,slewis,slewis,05-02-2008 22:30:54,3,2008,5,2,f496b574-c0a8-0169-2a8c-eeea49bfb55e,0,0.99,org.eclipse.mylyn.commons.ui plugin has broken javadocs tags
1265,1265,steffen.pingel,steffen.pingel,05-03-2008 23:46:19,3,2008,5,3,f496b5a9-c0a8-0169-2a8c-eeea97df1b0e,0,0.99,[api] merge IInteractionContextListener and IInteractionContextListener2 into AbstractContextListene
1260,1486,mik.kersten,slewis,05-04-2008 22:28:43,3,2008,5,4,f496b574-c0a8-0169-2a8c-eeea49bfb55e,0,0.0184539695555131,org.eclipse.mylyn.commons.ui plugin has broken javadocs tags
1260,1260,mik.kersten,mik.kersten,05-04-2008 22:28:45,3,2008,5,4,f496b574-c0a8-0169-2a8c-eeea49bfb55e,1,0.99,org.eclipse.mylyn.commons.ui plugin has broken javadocs tags
1260,1469,mik.kersten,irbull,05-04-2008 22:38:25,3,2008,5,4,f4969a80-c0a8-0169-2a8c-eeeabe9ca12d,0,0.0113152094425572,[website] remove the Mylyn Zest website
1260,1469,mik.kersten,irbull,05-04-2008 22:38:25,3,2008,5,4,f4969a80-c0a8-0169-2a8c-eeeabe9ca12d,1,0.0113958839933052,[website] remove the Mylyn Zest website
1260,1265,mik.kersten,steffen.pingel,05-04-2008 22:38:25,3,2008,5,4,f4969a80-c0a8-0169-2a8c-eeeabe9ca12d,1,0.013447314166873,[website] remove the Mylyn Zest website
1260,1260,mik.kersten,mik.kersten,05-04-2008 22:38:27,3,2008,5,4,f4969a80-c0a8-0169-2a8c-eeeabe9ca12d,1,0.99,[website] remove the Mylyn Zest website
1260,1265,mik.kersten,steffen.pingel,05-04-2008 22:56:47,3,2008,5,4,f496b501-c0a8-0169-2a8c-eeea7847ee08,0,0.0170234818865325,NPE in screenshot page
1260,1260,mik.kersten,mik.kersten,05-04-2008 22:57:03,3,2008,5,4,f496b501-c0a8-0169-2a8c-eeea7847ee08,1,0.99,NPE in screenshot page
1260,1269,mik.kersten,Frank,05-05-2008 00:40:57,3,2008,5,5,f48a93e9-c0a8-0169-2a8c-eeea2bab0fb9,1,0.00324997430139654,disable manual filters when there is text in the Find box
1260,1260,mik.kersten,mik.kersten,05-05-2008 01:17:12,3,2008,5,5,f4880e04-c0a8-0169-2a8c-eeeacb294574,1,0.00204111997309401,[hyperlinking] Bug hyperlink is getting 1 extra character
1260,1269,mik.kersten,Frank,05-05-2008 01:17:12,3,2008,5,5,f4880e04-c0a8-0169-2a8c-eeeacb294574,1,0.0142656628381798,[hyperlinking] Bug hyperlink is getting 1 extra character
1260,1260,mik.kersten,mik.kersten,05-05-2008 01:58:31,3,2008,5,5,f48c0e20-c0a8-0169-2a8c-eeea4c1972ac,1,0.00217347375912264,improve packaging of Mylyn features to allow redistributions of Team and CVS integration
1260,1265,mik.kersten,steffen.pingel,05-05-2008 02:02:41,3,2008,5,5,f4969b06-c0a8-0169-2a8c-eeeab4ddf2cb,0,0.0112784358339479,[api] manage task list structure internally
1265,1265,steffen.pingel,steffen.pingel,05-05-2008 02:24:22,3,2008,5,5,f496bb45-c0a8-0169-2a8c-eeeaf771dabe,0,0.99,[api] decouple tasks.ui API from search
1260,1260,mik.kersten,mik.kersten,05-05-2008 03:21:52,3,2008,5,5,f4969b06-c0a8-0169-2a8c-eeeab4ddf2cb,1,0.11068536488624,[api] manage task list structure internally
1486,1260,slewis,mik.kersten,05-05-2008 10:15:15,3,2008,5,5,f496b574-c0a8-0169-2a8c-eeea49bfb55e,1,0.0372327820150078,org.eclipse.mylyn.commons.ui plugin has broken javadocs tags
1260,1265,mik.kersten,steffen.pingel,05-05-2008 12:52:04,3,2008,5,5,f496bb45-c0a8-0169-2a8c-eeeaf771dabe,0,0.0395053007811473,[api] decouple tasks.ui API from search
1265,1260,steffen.pingel,mik.kersten,05-05-2008 14:34:52,3,2008,5,5,f4969b06-c0a8-0169-2a8c-eeeab4ddf2cb,1,0.0360776055954107,[api] manage task list structure internally
1260,1486,mik.kersten,slewis,05-05-2008 20:55:11,3,2008,5,5,f496b574-c0a8-0169-2a8c-eeea49bfb55e,1,0.0391331860445837,org.eclipse.mylyn.commons.ui plugin has broken javadocs tags
1265,1265,steffen.pingel,steffen.pingel,05-05-2008 20:58:55,3,2008,5,5,f4969b06-c0a8-0169-2a8c-eeeab4ddf2cb,1,0.0504550719523249,[api] manage task list structure internally
1265,1486,steffen.pingel,slewis,05-05-2008 21:19:56,3,2008,5,5,f496b574-c0a8-0169-2a8c-eeea49bfb55e,0,0.0151859067791779,org.eclipse.mylyn.commons.ui plugin has broken javadocs tags
1265,1260,steffen.pingel,mik.kersten,05-05-2008 21:19:56,3,2008,5,5,f496b574-c0a8-0169-2a8c-eeea49bfb55e,1,0.0267274877342239,org.eclipse.mylyn.commons.ui plugin has broken javadocs tags
1265,1486,steffen.pingel,slewis,05-05-2008 21:19:56,3,2008,5,5,f496b574-c0a8-0169-2a8c-eeea49bfb55e,1,0.0383905533493093,org.eclipse.mylyn.commons.ui plugin has broken javadocs tags
