node1	node2	weight	headerCode
"3998"	"4673"	"3.87298345565796"	"MED"
"3998"	"6582"	"0.930820047855377"	"ECON"
"3998"	"7620"	"4.89897966384888"	"DEF"
"3998"	"9219"	"0.93933641910553"	"MOB"
"3998"	"9414"	"4.67099380493164"	"ENVIRO"
"3998"	"9511"	"3.03821802139282"	"SOS"
"3998"	"11055"	"6.92820310592651"	"ECON"
"3998"	"13657"	"6.92820310592651"	"WA"
"3998"	"13818"	"1.31400859355927"	"SEC"
"3998"	"14935"	"3.65148377418518"	"CAMP"
"3998"	"18244"	"5.16397762298584"	"ECON"
"3999"	"3999"	"15.4919338226318"	"ECON"
"3999"	"4370"	"4.89897966384888"	"ECON"
"3999"	"4545"	"0.985728085041046"	"ECON"
"3999"	"6088"	"1.10940039157867"	"ENVIRO"
"3999"	"7861"	"10.9544515609741"	"ECON"
"3999"	"13554"	"8.9442720413208"	"ECON"
"3999"	"17821"	"2.36249780654907"	"ECON"
"4000"	"4049"	"0.769800364971161"	"SL"
"4000"	"4136"	"0.792636275291443"	"IMM"
"4000"	"6443"	"2.21313333511353"	"MED"
"4000"	"7577"	"4.2966890335083"	"ECON"
"4000"	"8605"	"1.209716796875"	"x"
"4000"	"12756"	"0.815364897251129"	"MOB"
"4000"	"13967"	"1.56492161750793"	"MED"
"4001"	"9903"	"1.46385014057159"	"SEC"
"4002"	"4002"	"15.4919338226318"	"ECON"
"4002"	"4694"	"0.767906606197357"	"ECON"
"4002"	"15598"	"0.949871361255646"	"MOB"
"4003"	"4109"	"2.58198881149292"	"MOB"
"4003"	"4125"	"4.14039325714111"	"REL"
"4003"	"4609"	"0.769800364971161"	"ECON"
"4003"	"6443"	"4"	"ORG"
"4003"	"6451"	"8.9442720413208"	"ECON"
"4003"	"7579"	"1.58113884925842"	"ECON"
"4003"	"8747"	"1.29550051689148"	"WA"
"4003"	"10182"	"0.737711131572723"	"PF"
"4003"	"13239"	"4.67099380493164"	"MOB"
"4003"	"16308"	"15.4919338226318"	"REL"
"4004"	"5046"	"2.87677979469299"	"DEF"
"4004"	"5591"	"2.28416085243225"	"DEF"
"4004"	"8177"	"0.644937634468079"	"REL"
"4005"	"4694"	"0.962621927261353"	"DEF"
"4005"	"5323"	"7.74596691131592"	"DEF"
"4005"	"5637"	"1.14208042621613"	"REL"
"4005"	"6538"	"1.30465614795685"	"DEF"
"4005"	"10128"	"0.817632973194122"	"DEF"
"4005"	"11787"	"4.14039325714111"	"DEF"
"4006"	"4029"	"0.83045482635498"	"DEF"
"4006"	"4029"	"8.9442720413208"	"MED"
"4006"	"4149"	"2.08893179893494"	"INFO"
"4006"	"4209"	"2.82842707633972"	"DEF"
"4006"	"5456"	"2.73861289024353"	"IMM"
"4006"	"6625"	"1.56492161750793"	"SOS"
"4006"	"6705"	"1.74297869205475"	"ECON"
"4006"	"7151"	"2"	"PC"
"4006"	"7579"	"1.209716796875"	"REL"
"4006"	"7664"	"3.87298345565796"	"MED"
"4006"	"8938"	"1.26071560382843"	"MOB"
"4006"	"10806"	"1.92153787612915"	"MED"
"4006"	"11700"	"3.30289125442505"	"DEF"
"4007"	"4029"	"2.39045715332031"	"DEF"
"4007"	"4045"	"5.47722578048706"	"SL"
"4007"	"4087"	"2.51312351226807"	"WA"
"4007"	"4105"	"0.770752489566803"	"CAMP"
"4007"	"5303"	"1.30465614795685"	"SL"
"4007"	"7239"	"0.486264526844025"	"DEF"
"4008"	"4036"	"0.35796183347702"	"DEF"
"4008"	"4217"	"2.87677979469299"	"MED"
"4008"	"5038"	"0.725476264953613"	"SOS"
"4008"	"5493"	"0.834057629108429"	"MED"
"4008"	"5606"	"3.87298345565796"	"DEF"
"4008"	"7041"	"0.630357801914215"	"PF"
"4008"	"7136"	"1.40257370471954"	"ECON"
"4008"	"8314"	"1.10940039157867"	"REL"
