time,username,course_id,forum_action,thread_id,subject,target_user_id,search_query,event_GET
1.45E+09,colinmahony,UBCx/Climate101x/3T2015,read,56372c48d2aca57a8f001356,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,colinmahony,UBCx/Climate101x/3T2015,read,56372184d2aca523b300135d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,colinmahony,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,colinmahony,UBCx/Climate101x/3T2015,read,5636f8ddc762777c95002c0a,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,colinmahony,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,colinmahony,UBCx/Climate101x/3T2015,read,563798a69c2aee2d18000a29,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,colinmahony,UBCx/Climate101x/3T2015,read,56367bc69c2aee7f280009d5,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,nicolevache,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,nicolevache,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,5636a2f1c76277d71d002a6e,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,56367d3dc7627771d2002687,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,nicolevache,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,56367bc69c2aee7f280009d5,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,563667fa9c2aeef85a000ad4,eb374358a2baf1068130778be1282a610c4e510b,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,563657c3d2aca5b504001306,192eea25a23b7cad0b527ef427e56f10f82f69f0,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,56364981d2aca5d32f001318,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,561e9800d2aca5e7dd000618,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,562422e7c76277578b000a1f,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,561dc170c762776ccf000520,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,56278ba9c762771f3f000e9a,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,stevenortham,UBCx/Climate101x/3T2015,read,5620ba23c76277878f00087d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,{}
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,561e8bb1c7627775b2000633,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,5636f0f8d2aca52a56001349,eb374358a2baf1068130778be1282a610c4e510b,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,563798a69c2aee2d18000a29,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,56372c48d2aca57a8f001356,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,56372184d2aca523b300135d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,56367bc69c2aee7f280009d5,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,563657c3d2aca5b504001306,192eea25a23b7cad0b527ef427e56f10f82f69f0,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,5635411ed2aca5f1f500124f,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BaerbelW,UBCx/Climate101x/3T2015,read,563483fb9c2aee7eaf0009a6,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,reedlei,UBCx/Climate101x/3T2015,read,56225faad2aca578a1000952,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,reedlei,UBCx/Climate101x/3T2015,read,56311a8b9c2aee993d000853,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,reedlei,UBCx/Climate101x/3T2015,read,563188f39c2aee391a00086d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,{}
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,563798a69c2aee2d18000a29,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,gjackson8,UBCx/Climate101x/3T2015,read,5634f1a4d2aca5f7ec001303,192eea25a23b7cad0b527ef427e56f10f82f69f0,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,reedlei,UBCx/Climate101x/3T2015,read,5636185ec7627726d000262b,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,reedlei,UBCx/Climate101x/3T2015,read,563188f39c2aee391a00086d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,reedlei,UBCx/Climate101x/3T2015,read,5620ba23c76277878f00087d,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,gjackson8,UBCx/Climate101x/3T2015,read,563100289c2aee63b00007fd,192eea25a23b7cad0b527ef427e56f10f82f69f0,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,gjackson8,UBCx/Climate101x/3T2015,read,5630f2adc76277e4ed001f8c,192eea25a23b7cad0b527ef427e56f10f82f69f0,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,56373a13d2aca5c4fe00138c,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,5636f8ddc762777c95002c0a,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,5636a04ec762777c95002b60,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,gjackson8,UBCx/Climate101x/3T2015,read,5636a2f1c76277d71d002a6e,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,563798a69c2aee2d18000a29,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,{}
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,563798a69c2aee2d18000a29,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,56363b2ad2aca5d32f001311,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,5636f0f8d2aca52a56001349,eb374358a2baf1068130778be1282a610c4e510b,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,5636f8ddc762777c95002c0a,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,5636f8ddc762777c95002c0a,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56372184d2aca523b300135d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56372c48d2aca57a8f001356,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56373a13d2aca5c4fe00138c,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,5636a2f1c76277d71d002a6e,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,bajoja,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56372184d2aca523b300135d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56372c48d2aca57a8f001356,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56373a13d2aca5c4fe00138c,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56372184d2aca523b300135d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,mspang7,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,mspang7,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,{}
1.45E+09,mspang7,UBCx/Climate101x/3T2015,read,56376943d2aca5d32f00137d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,mspang7,UBCx/Climate101x/3T2015,read,56373a13d2aca5c4fe00138c,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,bajoja,UBCx/Climate101x/3T2015,read,561ff757c76277ad850007ac,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,lucas_wright,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,lucas_wright,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,{}
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56372c48d2aca57a8f001356,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56372184d2aca523b300135d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56367d3dc7627771d2002687,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,5635dfcfd2aca55e650012c0,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56364981d2aca5d32f001318,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,563657c3d2aca5b504001306,192eea25a23b7cad0b527ef427e56f10f82f69f0,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,563667fa9c2aeef85a000ad4,eb374358a2baf1068130778be1282a610c4e510b,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56367bc69c2aee7f280009d5,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56367d3dc7627771d2002687,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,pbellive,UBCx/Climate101x/3T2015,read,563798a69c2aee2d18000a29,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56372184d2aca523b300135d,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,56372c48d2aca57a8f001356,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,kellystacey86,UBCx/Climate101x/3T2015,read,563798a69c2aee2d18000a29,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,dpio,UBCx/Climate101x/3T2015,read,5636185ec7627726d000262b,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,dpio,UBCx/Climate101x/3T2015,read,56364981d2aca5d32f001318,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,dpio,UBCx/Climate101x/3T2015,read,56363b2ad2aca5d32f001311,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,dpio,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,dpio,UBCx/Climate101x/3T2015,read,56372c48d2aca57a8f001356,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,dpio,UBCx/Climate101x/3T2015,read,5637619dd2aca5b29c001375,e1ff57dcc005917acbe85b3ab650d3be42348756,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,56304baec762777c95002165,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,562e3bf8d2aca5ab40001010,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,5620d4a2c76277630e0007db,8c12e4419027d4cc7b13d548a6441fe10c2b31e3,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,5630a09fd2aca5bda700108c,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,5636185ec7627726d000262b,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,{}
1.45E+09,erenoe,UBCx/Climate101x/3T2015,read,56370d9dc76277d71d002b12,course1_TechnicalIssues,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,5636a2f1c76277d71d002a6e,course1,,,{}
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,5636a2f1c76277d71d002a6e,course1,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,wojtasstasiu,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,IriniKafkala,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
1.45E+09,BobPotato,UBCx/Climate101x/3T2015,read,5632547cd2aca55e65001195,course1_troubleshooting,,,"{""ajax"": [""1""], ""resp_limit"": [""25""], ""resp_skip"": [""0""]}"
